"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25"
"1",0,0.398831434414257,0.348370927318296,0.461195542046606,0.461904761904762,0.448872180451128,0.453482880755608,0.558333333333333,0.592857142857142,0.429790940766551,0.44585635359116,0.496051103368177,0.401587301587301,0.405407586763519,0.499964463397299,0.472427035330261,0.518336886993603,0.433533133533133,0.520634920634921,0.433204633204633,0.474603174603175,0.563501568291987,0.560046457607433,0.572494669509595,0.596078431372549
"2",0.398831434414257,0,0.437923797223119,0.369708045076796,0.438036809815951,0.412549779356367,0.389595903260153,0.483179959100205,0.547546012269939,0.37655244650606,0.447717181303596,0.390564545435113,0.447722920115558,0.434508335932897,0.407838110063181,0.449386503067485,0.518954308213533,0.550945986528809,0.507438149083765,0.431769192505389,0.385730515791866,0.4790051798244,0.508404409197466,0.495742148154931,0.57502706604114
"3",0.348370927318296,0.437923797223119,0,0.384891750653229,0.489598997493735,0.482456140350878,0.458351457155285,0.518859649122807,0.537593984962406,0.420250320924262,0.390556847920907,0.508023106546855,0.46212754107491,0.371543264942016,0.419285153181461,0.432724957555178,0.502847604084839,0.453487302171513,0.488347093223254,0.419096728307255,0.474366471734893,0.493854396470217,0.555680359435173,0.539375490966221,0.561764705882353
"4",0.461195542046606,0.369708045076796,0.384891750653229,0,0.507396149949341,0.426527311185766,0.431569075669656,0.566312056737589,0.580597771023303,0.408579830479156,0.546608675208652,0.465688091531371,0.540132838005179,0.405697800216372,0.369667619350058,0.424731182795699,0.48084047845877,0.500421564251352,0.480600750938674,0.38963963963964,0.426319936958235,0.52562959188007,0.558553883411175,0.520006351222611,0.559032123487693
"5",0.461904761904762,0.438036809815951,0.489598997493735,0.507396149949341,0,0.382456140350877,0.386068476977568,0.398809523809524,0.454761904761905,0.411672473867596,0.427729544856617,0.466666666666667,0.458201058201058,0.495238095238095,0.563930348258706,0.430568356374808,0.553731343283582,0.59007659007659,0.503454715219421,0.465508365508365,0.414814814814815,0.377587681779298,0.519628339140534,0.443852167732765,0.533333333333333
"6",0.448872180451128,0.412549779356367,0.482456140350878,0.426527311185766,0.382456140350877,0,0.295394132714707,0.476900584795322,0.514118629908104,0.375837968906005,0.512584407612032,0.474030604967704,0.516012252854358,0.47953216374269,0.411211486427511,0.362431616676099,0.509121061359867,0.618329039381671,0.486756105951153,0.364035087719298,0.431189083820663,0.499001996007984,0.513050919982884,0.499258095487475,0.542862057103543
"7",0.453482880755608,0.389595903260153,0.458351457155285,0.431569075669656,0.386068476977568,0.295394132714707,0,0.44538567493113,0.469716646989374,0.32443055835517,0.426510205013469,0.434417024217468,0.499409681227863,0.449689498996124,0.427439250030837,0.403692348707012,0.43783150363883,0.569612205975842,0.527521201317993,0.396191646191646,0.366880930517294,0.437917553323106,0.51004501780555,0.475946712717405,0.505444822557122
"8",0.558333333333333,0.483179959100205,0.518859649122807,0.566312056737589,0.398809523809524,0.476900584795322,0.44538567493113,0,0.451190476190476,0.429065040650407,0.421132596685083,0.479907084785134,0.484126984126984,0.532485875706215,0.585696517412935,0.477956989247312,0.565547263681592,0.542016317016317,0.563398692810457,0.513063063063063,0.394444444444444,0.455538922155689,0.501016260162602,0.409825870646766,0.470098039215686
"9",0.592857142857142,0.547546012269939,0.537593984962406,0.580597771023303,0.454761904761905,0.514118629908104,0.469716646989374,0.451190476190476,0,0.442857142857143,0.458800315706393,0.463240418118467,0.448677248677249,0.545762711864407,0.617377398720682,0.48594470046083,0.52771855010661,0.591708291708292,0.491456582633053,0.555984555984556,0.471428571428571,0.460479041916168,0.464227642276423,0.484221748400853,0.520588235294117
"10",0.429790940766551,0.37655244650606,0.420250320924262,0.408579830479156,0.411672473867596,0.375837968906005,0.32443055835517,0.429065040650407,0.442857142857143,0,0.434678614741948,0.417247386759582,0.447702929410246,0.46265674521152,0.468056061157626,0.35051140833989,0.454222788496542,0.53645744499403,0.491192411924119,0.415787738958471,0.373125564588979,0.449612969183584,0.514227642276423,0.468420094648708,0.504662840746055
"11",0.44585635359116,0.447717181303596,0.390556847920907,0.546608675208652,0.427729544856617,0.512584407612032,0.426510205013469,0.421132596685083,0.458800315706393,0.434678614741948,0,0.423104317862437,0.344119968429361,0.446920747885257,0.516801352354251,0.511094279094635,0.572276737857673,0.480122087856894,0.584479832448633,0.500186650739137,0.446163290362185,0.454328911238297,0.564389345550914,0.461490888100932,0.517159571010725
"12",0.496051103368177,0.390564545435113,0.508023106546855,0.465688091531371,0.466666666666667,0.474030604967704,0.434417024217468,0.479907084785134,0.463240418118467,0.417247386759582,0.423104317862437,0,0.376177571299523,0.491407311167543,0.513365229601123,0.489181746656176,0.509802901866972,0.536000584781072,0.52431053722302,0.516644693473962,0.416260162601626,0.44307204406518,0.520325203252033,0.46897914608144,0.532568149210904
"13",0.401587301587301,0.447722920115558,0.46212754107491,0.540132838005179,0.458201058201058,0.516012252854358,0.499409681227863,0.484126984126984,0.448677248677249,0.447702929410246,0.344119968429361,0.376177571299523,0,0.418975876602995,0.541597567716971,0.554744837002901,0.577509279001816,0.432308432308432,0.550575785869903,0.541219791219791,0.485714285714286,0.505401894623452,0.554136017550652,0.528942588644081,0.535449735449735
"14",0.405407586763519,0.434508335932897,0.371543264942016,0.405697800216372,0.495238095238095,0.47953216374269,0.449689498996124,0.532485875706215,0.545762711864407,0.46265674521152,0.446920747885257,0.491407311167543,0.418975876602995,0,0.409941816342019,0.481182795698924,0.465174129353234,0.437240725376318,0.526753074111,0.443235608489846,0.452228499686127,0.510639737474204,0.493454595562904,0.500042162071001,0.50033233632436
"15",0.499964463397299,0.407838110063181,0.419285153181461,0.369667619350058,0.563930348258706,0.411211486427511,0.427439250030837,0.585696517412935,0.617377398720682,0.468056061157626,0.516801352354251,0.513365229601123,0.541597567716971,0.409941816342019,0,0.545137217140106,0.511194029850746,0.563041436175765,0.494293239683933,0.471561113352158,0.493532338308458,0.556305299848065,0.564615944666909,0.529850746268657,0.557594381035997
"16",0.472427035330261,0.449386503067485,0.432724957555178,0.424731182795699,0.430568356374808,0.362431616676099,0.403692348707012,0.477956989247312,0.48594470046083,0.35051140833989,0.511094279094635,0.489181746656176,0.554744837002901,0.481182795698924,0.545137217140106,0,0.404309099662975,0.507895330475976,0.389152435167615,0.386224934612031,0.348028673835126,0.48787908054858,0.481576186729609,0.49000962927299,0.572011385199241
"17",0.518336886993603,0.518954308213533,0.502847604084839,0.48084047845877,0.553731343283582,0.509121061359867,0.43783150363883,0.565547263681592,0.52771855010661,0.454222788496542,0.572276737857673,0.509802901866972,0.577509279001816,0.465174129353234,0.511194029850746,0.404309099662975,0,0.434871099050203,0.365330211686665,0.403186768858411,0.420784964068546,0.511350433461435,0.455466569591069,0.5,0.50035118525022
"18",0.433533133533133,0.550945986528809,0.453487302171513,0.500421564251352,0.59007659007659,0.618329039381671,0.569612205975842,0.542016317016317,0.591708291708292,0.53645744499403,0.480122087856894,0.536000584781072,0.432308432308432,0.437240725376318,0.563041436175765,0.507895330475976,0.434871099050203,0,0.523287170345994,0.497542997542997,0.544573944573945,0.589548176374524,0.467110125646711,0.516021292140695,0.52883587001234
"19",0.520634920634921,0.507438149083765,0.488347093223254,0.480600750938674,0.503454715219421,0.486756105951153,0.527521201317993,0.563398692810457,0.491456582633053,0.491192411924119,0.584479832448633,0.52431053722302,0.550575785869903,0.526753074111,0.494293239683933,0.389152435167615,0.365330211686665,0.523287170345994,0,0.412338809397633,0.447058823529412,0.512621815193143,0.462458153993305,0.526777875329236,0.576470588235294
"20",0.433204633204633,0.431769192505389,0.419096728307255,0.38963963963964,0.465508365508365,0.364035087719298,0.396191646191646,0.513063063063063,0.555984555984556,0.415787738958471,0.500186650739137,0.516644693473962,0.541219791219791,0.443235608489846,0.471561113352158,0.386224934612031,0.403186768858411,0.497542997542997,0.412338809397633,0,0.456956956956957,0.491584398770027,0.454680290046144,0.436466317063332,0.497297297297297
"21",0.474603174603175,0.385730515791866,0.474366471734893,0.426319936958235,0.414814814814815,0.431189083820663,0.366880930517294,0.394444444444444,0.471428571428571,0.373125564588979,0.446163290362185,0.416260162601626,0.485714285714286,0.452228499686127,0.493532338308458,0.348028673835126,0.420784964068546,0.544573944573945,0.447058823529412,0.456956956956957,0,0.380483477489466,0.465040650406504,0.435765616362632,0.482570806100218
"22",0.563501568291987,0.4790051798244,0.493854396470217,0.52562959188007,0.377587681779298,0.499001996007984,0.437917553323106,0.455538922155689,0.460479041916168,0.449612969183584,0.454328911238297,0.44307204406518,0.505401894623452,0.510639737474204,0.556305299848065,0.48787908054858,0.511350433461435,0.589548176374524,0.512621815193143,0.491584398770027,0.380483477489466,0,0.459227885692031,0.373894003038699,0.473617470940472
"23",0.560046457607433,0.508404409197466,0.555680359435173,0.558553883411175,0.519628339140534,0.513050919982884,0.51004501780555,0.501016260162602,0.464227642276423,0.514227642276423,0.564389345550914,0.520325203252033,0.554136017550652,0.493454595562904,0.564615944666909,0.481576186729609,0.455466569591069,0.467110125646711,0.462458153993305,0.454680290046144,0.465040650406504,0.459227885692031,0,0.438660356752822,0.412673362027738
"24",0.572494669509595,0.495742148154931,0.539375490966221,0.520006351222611,0.443852167732765,0.499258095487475,0.475946712717405,0.409825870646766,0.484221748400853,0.468420094648708,0.461490888100932,0.46897914608144,0.528942588644081,0.500042162071001,0.529850746268657,0.49000962927299,0.5,0.516021292140695,0.526777875329236,0.436466317063332,0.435765616362632,0.373894003038699,0.438660356752822,0,0.424056189640035
"25",0.596078431372549,0.57502706604114,0.561764705882353,0.559032123487693,0.533333333333333,0.542862057103543,0.505444822557122,0.470098039215686,0.520588235294117,0.504662840746055,0.517159571010725,0.532568149210904,0.535449735449735,0.50033233632436,0.557594381035997,0.572011385199241,0.50035118525022,0.52883587001234,0.576470588235294,0.497297297297297,0.482570806100218,0.473617470940472,0.412673362027738,0.424056189640035,0
